lat,lat_dir,long,long_dir,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
25,S,170,E,0.044176159,0.04844588,0.033650508,0.056425895,0.043087727,0.049330759,0.03937192,0.05487446,0.033772451,0.035360221,0.037063949,0.041835763,0.033138483,0.038305085,0.042062619,0.031998159,0.026740404,0.024820773,0.031280256,0.031324013
25,S,175,E,0.04818324,0.051421209,0.054313219,0.073239276,0.046820442,0.043671973,0.043677359,0.034275346,0.029386898,0.03382277,0.034207014,0.038793274,0.03330668,0.033031371,0.038088553,0.030542812,0.024419693,0.023584729,0.027852602,0.026898402
25,S,135,W,,,,,0.044314135,0.046157897,,,0.058479174,0.019946809,,,,,,,,0.048368555,0.024526171,0.026930149
25,S,140,W,0.030253671,,,,,,,,,0.014635407,,,,0.018261527,,,0.028391634,,0.052134586,
25,S,145,W,,,,,,,,0.058306869,0.033833599,0.028300803,,,,,,,0.027311223,0.027046669,0.039228751,0.037332154
25,S,150,W,,,,,0.052467171,0.033306085,,0.001866845,0.025888443,0.016649902,0.025961415,0.037477892,0.030199924,0.029902705,0.038633743,0.028532752,0.041516442,0.042307324,0.042824644,0.050851914
25,S,155,W,,,,,0.047012827,,,,,0.043352851,,,0.035078371,0.034008427,,0.040533553,0.041010589,0.027690691,0.041691118,0.034255948
25,S,160,W,,,,,,,,0.020089674,0.035883592,0.027371665,0.026557783,,,,,,,0.019544837,0.018715669,0.028461115
25,S,165,W,,,,,,0.026151236,0.026398511,0.053819501,0.031479062,0.0305909,0.029120239,0.203296931,0.151942815,0.110570679,,,,0.023382681,0.03571031,0.044191556
25,S,170,W,0.053871714,0.046464366,0.041418845,0.042411555,,0.031649129,0.044110918,0.064191955,0.030124577,,0.026250077,,0.104090397,,,,,0.029402948,0.028919725,0.055502665
25,S,175,W,0.069001279,,0.044338656,0.038456919,0.040699213,0.042927498,0.048874367,0.035110976,0.027997058,0.040042779,0.023295711,0.02946109,0.035770209,0.024571238,,0.03335892,0.050414473,0.03066292,0.028694562,0.033029701
25,S,180,W,,,0.059228279,0.03926719,0.043067916,0.045867505,0.035862947,0.031839455,0.024681176,0.029165554,0.025737404,0.026646224,0.029690513,0.032244239,0.032147645,0.030211685,0.026354409,0.026084066,0.031446333,0.040561273
30,S,145,E,,,,,,,,,,,,,,,,,,,,
30,S,150,E,0.105071293,0.108446391,0.085940276,0.068436064,0.049151178,0.049602426,0.060471378,0.060082072,0.047648087,0.05014621,0.053741775,0.061313039,0.049421986,0.059568617,0.039346253,0.037241897,0.061873716,0.044133299,0.044199329,0.056368542
30,S,155,E,0.061409169,0.081053158,0.093313573,0.077918294,0.057044018,0.05724121,0.078596727,0.065807205,0.050358325,0.0576149,0.069117329,0.075107092,0.066314385,0.068134719,0.060258548,0.052088171,0.070645602,0.058981393,0.068980772,0.064150315
30,S,160,E,0.054535669,0.053080102,0.046665696,0.058276282,0.040913841,0.04693143,0.05278494,0.055710304,0.050119853,0.051718176,0.059964404,0.046462896,0.052303425,0.052608593,0.054357196,0.046482514,0.044159786,0.051285903,0.058759325,0.042572942
30,S,165,E,,,0.101168176,0.028361888,0.024728273,,,0.036994946,,0.08540786,0.099617368,0.056024063,0.056126838,,,,,0.016294435,0.012531108,0.019511125
30,S,170,E,0.047771831,0.050085183,0.038884349,0.043363261,0.030067966,0.037496651,0.041265969,0.032521183,0.03439018,0.03884071,0.043052928,0.048939545,0.034950501,0.039752912,0.045233135,0.035996423,0.024828343,0.028290278,0.021780689,0.044389259
30,S,175,E,0.053800173,0.042779015,0.036382609,0.051996344,0.022475413,0.036901265,0.047419806,0.029794891,0.032559169,0.04606059,0.040103851,0.048443439,0.034506025,0.038572654,0.063862364,0.033110815,0.02702717,0.021982477,0.030250372,0.037853886
30,S,135,W,,,,0.019977929,0.01670594,0.031136529,0.05589671,0.073968764,0.028029028,0.028321746,,,,0.122378494,0.04217235,0.050675462,0.057349957,0.045897896,0.043722064,0.100164873
30,S,140,W,,0.052473713,,,0.033237239,0.032531571,0.05516513,0.034846996,0.038947736,0.027361241,0.024186557,0.041515358,0.122099781,0.093799909,0.044179322,0.043944222,0.047020869,0.050929564,0.042224463,0.059724358
30,S,145,W,,,,,,,,,,,,0.025257935,,,,,,,,0.022636716
30,S,150,W,,,0.048084472,,,0.030632492,,0.022566282,,0.046487421,,0.034215403,,,,,0.049636827,0.025026199,0.032760398,0.045646234
30,S,155,W,,,0.04200855,0.048673779,0.036688151,0.031031301,0.036306322,0.03165532,0.025974949,0.026448176,0.036164856,0.109075212,0.096357229,0.051155262,0.052560075,0.05349711,0.0474816,0.042049983,0.028825853,0.045822882
30,S,160,W,,,0.077190731,0.039454702,0.034222651,0.041124266,0.042980394,0.02896813,0.025796891,0.03034713,0.035598215,0.09369285,0.05510471,0.039210408,0.04366055,0.053994778,0.040925706,0.048583023,0.061569895,0.030095749
30,S,165,W,0.057616518,0.052288894,0.064726293,0.039560468,0.033085034,0.033240913,0.044383964,0.028736848,0.0287584,0.033375626,0.053716014,0.108304707,0.088777111,0.039402096,0.039674104,0.050284305,0.035564157,0.042782484,0.047626164,0.028951886
30,S,170,W,0.062702864,0.049184188,0.065663295,0.032996748,0.024473616,0.036847736,0.035581094,0.039505015,0.030519482,0.035099401,0.036350349,0.033277484,0.061180797,0.047001187,0.03799541,0.046856547,0.034277243,0.028655217,0.032099364,0.036360489
30,S,175,W,0.04148671,0.046165278,0.045209816,0.039124993,0.026585896,0.044536542,0.060085707,0.03683741,0.031048055,0.040536898,0.038189162,0.041480557,0.051762711,0.059902794,0.051125784,0.037384658,0.039467313,0.029159151,0.026874166,0.042442121
30,S,180,W,,,,0.058587866,0.047800864,,,0.032253082,0.040086749,0.053021474,0.03120647,0.055914306,0.033925466,,,0.037767664,0.034108622,0.047811874,0.035574087,0.042210505
35,S,150,E,0.076515236,0.087980087,0.058430366,0.064439356,0.062130778,0.06500434,0.073135695,0.077844981,0.059450329,0.053426768,0.053952337,0.061961619,0.06738961,0.091819668,0.058499471,0.048735245,0.058632179,0.044326805,0.042038769,0.053626076
35,S,155,E,0.063927871,0.076038718,0.063815656,,0.089779945,0.075570407,0.116650244,0.062637394,0.065278926,0.05693705,0.085513645,,,,,,,,0.022030209,
35,S,160,E,0.057340576,0.035870321,0.058463925,0.059785617,0.032335908,0.040868676,0.061732475,0.053661649,0.055629937,0.056598148,0.050290929,0.032123665,0.041758307,0.048099954,0.071373482,0.03825989,0.034182051,0.202774552,0.05142875,0.063012705
35,S,165,E,0.050397088,0.036476732,0.053680893,0.050229286,0.02889624,0.04033018,,0.034030955,0.05668455,0.055350836,0.065098699,0.038282484,0.044208137,0.045900741,0.073011153,0.028858125,0.035690058,0.034079105,0.048548442,0.064467763
35,S,170,E,,0.031399025,,0.062633243,0.048415704,0.049717768,0.042559882,0.025491245,0.029862852,0.036012229,0.039457657,0.030526742,0.046998051,0.091279351,0.055001276,0.035970678,0.060730276,0.050150524,0.054550488,0.08124118
35,S,175,E,,,,0.073555194,0.066589819,0.048172488,0.040536036,0.024705867,0.029422234,0.049775557,0.049464445,,0.053109132,0.065952098,0.046250336,0.035814569,0.033247564,0.031917993,0.116673197,0.027633149
35,S,135,W,0.056686294,0.047082659,0.052030573,0.020109711,,0.030712486,0.097254946,0.052327743,0.027783771,0.027914241,0.02229267,0.049851318,0.037006681,0.034217758,0.021613791,0.057607188,0.074416159,0.0412964,0.06404508,0.034912112
35,S,140,W,,0.032401391,0.050604026,0.027210573,0.024757081,0.038315668,,0.112494018,0.025691628,0.024969422,0.029904305,0.03092933,0.040631614,0.041558317,0.02901462,0.054239621,0.0524731,0.036290757,0.042264529,0.029953817
35,S,145,W,,,0.034710449,,,,0.030040866,0.076956078,0.028420044,0.022802057,,0.028149344,0.041152655,0.039865755,0.040387894,0.052072609,0.049409617,0.049424823,0.046714151,0.034697285
35,S,150,W,,,0.052696702,0.035755702,0.016485172,0.029894082,0.034531119,0.056665566,0.027225627,0.027362926,0.026754338,0.026065153,0.040273242,0.039832469,0.031723457,0.055521198,0.04080977,,0.042629281,0.033613534
35,S,155,W,,0.038575539,0.050138556,,0.020183562,,0.027771769,0.017140452,0.026277125,0.037968289,0.033306616,0.043882758,0.047014943,0.054372382,0.041723156,0.054572171,0.041188589,0.029939047,0.049914797,0.057086716
35,S,160,W,,0.042810845,0.046106101,,0.010786804,,0.046033083,0.034740628,0.032816161,0.031213109,0.038689203,0.044442365,0.04990914,0.048112098,0.037983813,0.060878839,0.05828652,,0.047486785,0.04846951
35,S,165,W,,0.049563254,,,0.023629467,,0.034219925,0.03685861,0.031400726,0.032552374,0.040149507,0.041334515,0.059433612,0.083939453,0.026834243,0.054338432,0.041513626,,0.031651611,0.012802527
35,S,170,W,,,,,,0.025793051,,0.048160204,0.026229143,0.028039093,0.03749269,0.045851521,0.135156338,0.044990626,0.050032671,,0.027538908,,,
35,S,175,W,,,,,,,,0.074121051,0.034924953,0.018597162,0.05139959,0.111852354,0.184653744,0.18260436,0.09082725,0.033468346,0.099776418,0.029889348,0.140800728,
35,S,180,W,,,,,,,,,,,,,,,,,,,,
40,S,140,E,,,,,,,,,,,,,,,,,,,,
40,S,145,E,,,,,,,,,,,,,,,,,,,,
40,S,150,E,0.045655772,0.066781362,0.071881081,0.062512471,0.056486393,0.051387937,0.064192925,0.059627361,0.037601516,0.045173234,0.049227962,0.051780481,0.04569233,0.054226655,0.050383076,0.048259787,0.052361427,0.045765342,0.130961045,0.04546961
40,S,155,E,0.059633182,0.045060581,0.045788045,0.050226608,0.046863802,0.040164424,0.058727196,0.027812935,0.026663835,0.03690251,0.037840217,0.021536858,0.03686076,0.049025518,0.113573886,0.069426549,0.116521328,0.105778236,0.195854402,0.347721249
40,S,160,E,0.060319783,0.034482832,0.041697037,0.04820461,0.031436389,0.03350172,0.051502731,0.034159467,0.01372034,0.047081992,0.044551826,0.029744006,0.039068907,,0.067757291,0.16561004,0.031185673,0.065182286,0.111255433,0.184616891
40,S,165,E,,0.023196142,0.034130691,0.040566632,0.031010886,0.053806891,,0.029310594,0.037490269,,,0.031054676,,,,,,,,
40,S,170,E,,,,0.074154534,0.07504351,0.054172911,0.058362134,0.039536618,0.054235132,0.031467636,,,,,,,,,,
40,S,175,E,0.067808533,0.078999869,0.076155402,0.08331038,0.06803678,0.05247069,0.045523349,0.031961209,0.033289124,0.040148581,0.036674418,0.044444832,0.054699149,0.100169101,0.057320807,0.069752636,0.062335129,0.088798995,0.095643216,0.109787131
40,S,135,W,,,,,,,0.045964174,0.08911365,0.050082951,0.032701441,0.02771296,0.023918611,,,,,,,,
40,S,140,W,,,,,0.017700032,0.024441974,0.067794251,0.032500251,0.021300676,0.026695196,0.047719547,0.033533252,,0.297945676,0.053757411,,,,,
40,S,145,W,,0.047268778,0.043624305,0.026957733,0.036198526,0.027350816,0.059957927,,,0.023865225,0.02898899,0.02831232,,,0.035664753,,,,,
40,S,150,W,,0.044559514,0.0528904,0.026501053,0.035711659,0.027951661,0.044326254,,,0.029266816,0.03092878,0.025118189,,,0.054481622,,,,,
40,S,155,W,,0.040454421,0.03712888,,0.01608328,0.018221993,0.020102286,,,0.026458698,0.046934645,0.030088696,0.300711372,,0.044548834,,,,,
40,S,160,W,,,0.039237758,,,,,,0.034862674,0.032072867,0.049127166,0.060059378,0.16859,,0.046700635,,,,,
40,S,165,W,,,,,,,,,0.031982921,0.033564143,0.042419835,0.046849519,,,,,,0.037270875,,
40,S,170,W,,,,,,,,0.054918257,0.035656221,0.026581085,,,0.231359081,,,,,,,
40,S,175,W,,,,,,,,,0.024564312,,,,,,0.274930909,,,,,
40,S,180,W,,,,0.132601564,,0.104281682,0.043944217,,0.029591911,0.019887509,,,,,,,,0.377257823,0.269563919,
45,S,140,E,,,,,,,,,,,,,,,,,,,,
45,S,145,E,0.028538853,0.023684782,0.039897565,0.053470958,0.060714618,,,,0.049706588,,,,,,,,,,,
45,S,150,E,0.040423957,0.038268944,0.046257996,0.042617877,0.035298974,0.028008614,0.042954824,0.022226425,0.012251074,0.042761297,0.041436697,0.012642073,0.032759315,0.016437762,0.024378927,0.012159145,0.012319888,0.011696654,0.013301012,0.021735701
45,S,155,E,,,,0.04416818,0.033023828,0.04410504,0.040001858,0.021556747,,0.041837617,0.042624692,,0.047966386,0.012679551,0.013770466,0.243004246,0.058301532,0.077396096,0.033894748,0.190360308
45,S,160,E,,,,,,,,0.035941541,,0.019246805,,,,,0.004988932,,0.007634482,,,0.251483486
45,S,165,E,0.016252042,0.06144729,0.026053779,0.032254323,0.046759353,0.043788952,0.027194564,0.024347407,0.011862196,0.015529141,0.013010031,0.013467434,0.006776646,0.03539387,0.014714902,0.019444597,0.021535708,0.030297752,0.041793112,0.026457228
45,S,170,E,0.034411277,,,,,,,,,,,,,,,,,0.040027087,,0.065048523
45,S,175,E,,,,,,0.087906755,0.059993056,0.05745583,0.04731748,0.050008097,0.047825326,,,,,,,,,
45,S,135,W,,,,,,,,0.008176081,0.025909381,0.041119067,0.027735277,0.02690672,,,,,,,,
45,S,140,W,,0.059868085,,,,,,0.02466201,0.036731537,0.022995048,0.041456478,0.031430464,,,,,,,,
45,S,145,W,,,,,,0.018013194,,0.011810342,0.040320042,0.033441815,,0.028187639,,,,,,,,
45,S,150,W,,0.046996323,0.028291407,,0.020745236,0.03614455,,0.056903671,,0.025945884,,0.028938113,,,,,,,,
45,S,155,W,,,,,,0.028471991,,,,,,0.040038306,,,,,,,,
45,S,160,W,,,,,,,,,,0.03314333,,,,,,,,,,
45,S,165,W,,,,,,,,,,0.036333501,,,,,,,,,,
45,S,170,W,,,,,,,,,,0.01697876,,,,,,,,,,
45,S,175,W,,,,,,,,,,,,,,,,,,,,
45,S,180,W,,,,,,,,,,,,,,,,,,,,
50,S,145,E,,,,,,,,,,,,,,,,,,,,
50,S,150,E,,,,,,,,,,,,,,,,,,,,
50,S,155,E,,,,,,,,,,,,,,,,,,,,
50,S,160,E,,,,,,,,,,,,,,,,,,,,
50,S,165,E,0.01558418,0.030792928,0.022885955,0.037953657,0.065914383,0.071807268,0.023078861,0.020514876,0.018920918,0.015143945,0.019437013,0.01439961,0.014171257,0.0161522,0.009614586,0.006181871,0.010902651,,,
50,S,170,E,,,0.020477569,0.0325131,0.028409589,0.018205572,0.003167184,,,,,,,,,,,,,
