lat,lat_dir,long,long_dir,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998
15,S,165,W,,,,,,,,2138.4,5661.55,7393.74,2226.72,820.12,2154.63,2966.46,6044.14,9128.58,9202.45,4631.2,4319.92,19241.5,18423,6406.22,8995.38,11224.99,2345,8851.34,18395.25,10661.3,12083.79,7114.89,4407.65,9536.16,3006.45,10495.12,6062.45,1951.11,3959.16,2329.9,1354.22,1580,22258.55,18093,7486,1795,2481,,,,
15,S,160,W,,,,,,,,,10510.64,2624.04,2400.51,,6753.63,2234.01,5740.7,7960.05,6346.05,6393.02,,16112.93,1073.62,3590.84,12161.33,21000.38,13740.8,25896.86,22381.77,22134.92,10385.4,9613.71,5181.33,5416.2,7095.98,13809.03,4134.51,2202.65,4528.02,6126.68,,,,77780,11551,,1741,,3861.14,12134.39,2188.59
15,S,155,W,,,,,,,,,8789.71,2444.22,1081.03,,6258.42,9209.7,,5952.93,1315.35,4161.77,,5816.49,7076.22,5757.71,16457.51,26650.19,14658.46,11504.65,17151.39,20183.6,6041.11,5799.48,1448.47,6551.62,4988.72,8156.8,1476.76,,1134.2,4861.1,,1298.67,1965.56,35170.28,5361.43,,,5740.42,,,3799.89
15,S,150,W,,,,,,,1051.79,,,3349.64,4014.87,987.6,4385.9,4310.47,2964.96,9902.77,9810.43,16938.81,4022.08,7060.66,7019.23,9270.42,29770.78,26953.18,9975.59,13172.95,17584.65,19689.05,4555.65,2181.98,2401.36,12939.01,8275.97,18654.13,4323.63,13568.55,5531.66,9562.36,9268.82,3142.36,7913.72,16305.57,9279.54,1264.51,11116.36,6063.48,7103.37,23763.34,48207.72
15,S,145,W,,,,,,,,,2423.4,999.58,1217.43,5274.7,4953.17,7724.92,2390,15051.46,7544.46,19185.7,7309.08,3712.89,14130.62,9414.53,19607.61,938,8114.75,5789.68,25267.1,12643.94,4836.02,6959.32,7406.95,17541.39,18407.97,4201.62,6458.61,28029.44,26778.92,32376.78,19141.91,1792.11,17493.84,35486.9,15716.18,9362.31,6028.96,8858.82,21659.25,10275.38,21786.3
15,S,140,W,,,,,,,,,,7590.96,4420.96,6004.88,6642.79,4267.69,1129.53,5740.49,16319.97,31273.7,11387.59,3848.62,15876.08,18471.12,25453.28,17872.09,30992.96,10738.15,15222.52,13043.89,9549.71,9772.46,5468.68,20208.32,15251.07,3969.14,4421.94,11662.29,34788.5,23086.09,23026.14,5761.72,12147.72,30710.92,23877.7,6139.85,9697.89,15574.98,15429.28,4964.45,23171.18
15,S,135,W,,,,,,,,,,2785.74,,864.15,8195.85,10008.46,4966.84,6557.3,11324.12,14983.2,14456.33,11376.37,11873.27,15320.96,10775.79,16760.79,22913.24,20811.6,18128.33,21381.37,21815.39,22520.5,17847.05,36547.33,11826.04,26460.03,14368.45,22884.4,49975.97,28611.25,92128.45,51886.58,46287.75,45475.59,51112.86,31698.25,34161.4,43209.27,30372.14,24362.53,106765.41
20,N,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,N,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,N,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,N,120,E,,,,1177.36,2259.5,2535.54,3160.89,6536.63,10285.18,,1994.19,6235.65,8682.39,12159.7,6626.74,7239.77,8215.87,22736.35,18211.13,11981.65,8786.78,13181.34,19515.88,13420.1,12531.02,18650.21,11457.99,23578.28,32406.99,36129.18,20929.24,28509.49,57024.73,46023.23,94433.49,27162.48,23401.73,37038.45,17145.52,20074.82,19311.89,15646.92,57174.42,34272.05,116826.47,43668.39,48420.39,48357.17,21801.29
20,N,125,E,,,1497.45,6335.78,8294.64,11204.51,11872.8,22131.98,19097.17,10156.68,10010.48,31380.36,35365.58,59599.62,35115.31,30163.47,15768.9,42034.3,30591.83,17934.88,15385.52,20609.77,42823.02,26774.89,21859.28,54545.2,49615.1,78774.74,90305.86,101019.39,64757.18,71820.53,100727.88,130312.37,141485.39,133585.56,93223.83,136498.61,76944.39,75253.31,92949.39,72781.3,127775.52,94870.01,138729.17,58568.73,61006.5,85974.03,33327.24
20,N,130,E,,,4354.93,11051.11,17267.96,11062.08,4535.57,2974.84,2954.09,3128.79,6420.58,24728.68,22118.33,20225.25,8237.09,13342.46,17878.87,21755.74,17024.7,16441.09,17044.1,20371.34,28223.45,19452.9,21338.66,51530.21,49899.63,66059.47,75154.58,92568.21,59293.89,58202.65,58980.42,105739.84,110553.81,103597.72,75222.02,101703.41,72293.36,63796.26,91165.18,64610.8,79165.27,63855.63,66774.61,40776.8,35377.03,35850.37,34505.04
20,N,135,E,,,9067.73,1450.92,1439.55,2686.86,3039.35,891.53,,,,7065.43,12702.63,4918.46,1475.84,3371.34,4482.23,5188.06,861.93,4737.09,8727.24,7893.21,11640.47,7358.97,10068.55,21693.49,25337.74,32949.36,39251.93,44998.13,28133.07,23217.53,20715.71,44291.59,27472.14,49142.87,34703.1,54571.69,39066.2,34841.36,45241.34,33635.74,40289.42,30859.64,7694.36,12637.76,11461.58,4743.32,13901.39
20,N,140,E,,,5384.91,4461.98,1166.29,9027.84,17685.54,13941.42,2867.37,3060.64,6380.99,16055.51,14736.92,13947.55,2680.29,6650.61,1635.72,9739.61,7248.09,10261.5,14872.49,14654.33,20452.54,9783.55,10114.52,44391.18,44236.12,61592.7,74570.61,82031.24,62839.08,43888.49,35243.59,77171.52,44270.49,82759.55,58245.16,96884.1,60759.33,56372.54,82431.5,56077.03,68748.39,44360.14,19860.09,17586.82,8943.43,2443.21,3580.38
20,N,145,E,,,3845.82,,,2849.23,31771.77,33391.19,12368.35,6421.77,1785.33,11262.69,24856.67,18744.41,1848.91,6989.86,905.99,7997.94,6180.98,6857.26,21033.7,15615.99,11417.54,6029.65,10241.08,21104.78,20628.79,21774.05,26608.27,27822.03,25598.19,17580.07,14522.01,33734.56,20513.01,32173.14,28301.62,43407.29,25408.4,22773.32,31164.12,24561,29742.37,21535.38,5877.97,8827.57,13211.67,5202.34,3116.66
20,N,150,E,,,,,982.56,4097.71,30182.8,23091.23,9368.99,9710.63,12021.9,20617.38,21180.39,15370.12,2889.25,6673.74,10212.84,19256.46,12342.51,18414.06,20129.98,27267.8,31604.77,15908.8,28204.5,48647.77,54413.25,67514.55,72651.96,76438.53,70816.03,47507.88,38763.98,81569.05,50263.76,84064.82,67875.66,92229.11,63102.6,60008.2,86905.68,56223.36,67546.32,49742.74,12500.46,5729.69,23659.26,28888.35,13217.43
20,N,155,E,,,,,,,23713.25,10447.55,,,6612.16,7336.77,2074.05,1812.15,2537.2,14654.73,13774.58,22508.65,21105.33,8238.97,9817.73,9665.03,12423.03,9180.41,11827.14,21201.45,13673.47,14433.65,21057.44,24373.1,46351.4,24081.26,16912,11011.56,4272.22,7329.81,7998.32,6802.48,2536.44,5977.63,5320.26,3461.54,8113.59,5328.81,,5592.34,13812.55,9122.93,
20,N,160,E,,,,,,,,2260.14,,1537.35,,,,2682.76,1107.13,,,8548.68,7029.27,1980.73,1073.41,3311.99,2639.6,3507.61,3338.68,15089.94,7793.64,12903.08,7997.95,8228.38,19701.53,10794,15399,12797,7567,5863,5852,,,1073,2287.51,814,,3285,1012,2832.6,10061.37,12134.3,1199.05
20,N,165,E,,,,,,,,,,,,,,,,1208.83,,1574.24,3447.93,,,,,,,1838.59,,6321.19,,1175.94,5387.65,7278,9627,12069,1416,925,2510,,,,,,,4573,1037,,,1037.89,2452.6
20,N,170,E,,,,,,,,,822.32,,,,,,,,816.31,1733.4,2657.15,,,,,,,,,,,891.41,,7372,7561,11592,,,,,2920,,,,,968,,1718.03,,1448.22,3133.27
20,N,175,E,,,,,,,,,,,,,,2271.36,,1052.34,,,2627.17,953.42,,1801.2,,3361.65,,,,,,1415.58,,8260.87,1418,4274,1097,,1007,2638,3159,4703,1912,6508,3084,,3532,,,,9757.96
20,N,180,W,,,,,,,,,,,889.5,,890.12,,,1933.2,,,,,1800.81,1770.86,,6989.42,,,,,1302.18,,,839.94,1282,,,,,1697,1267,931,,,,,,,989.02,,2997.09
20,N,175,W,,,,,,,,,1851.99,7502.32,9319.52,5466.19,2632.33,2328.12,1578.1,6088.69,925.96,,2091.59,,9777.32,885.55,3660.59,2791.01,,4266.8,,6816.85,7196.69,4061.58,,,983,,,,,1656,4277,1507,,,,,,,,816.09,
20,N,170,W,,,,,,,,,,4569.95,10011.27,4514.6,1079.71,3294.96,4169.27,8548.95,2088.39,5786.03,8022.25,,10777.07,5139.46,7594.98,2009.48,2445.81,,5420,7296.15,7874.87,7702.6,,,,,,,,,,1349,,,,,,868,4045,9318.99,11779.67
20,N,165,W,,,,,,,,897.16,1008.13,7456.07,8569.71,1903.37,1349.94,,4932.84,2882.9,,1769.75,7755.88,2287.2,7981.66,5123.93,3924.93,2191.17,,,5252.19,2803.33,4285.72,6375.06,,,,,,,,,,,,1425,1288,4140,12760,9751,17434,27851.01,10944.81
20,N,160,W,,,,,,,,,,853.79,3004.27,,2339.31,,,,,5092.74,2387.99,,,2638.49,1226.36,3117.58,4948.49,2643.26,3004.18,5622.01,,855.86,,,,,,,,,,,,23524,16884,15420,15600,18325.98,15479,12178.02,16452.8
20,N,155,W,,,,,,,,,,,1221.9,,,,,,996.28,3133.38,2418.29,5471.94,15603.1,9384.27,2241.04,4363.74,3494.29,1454.99,1742.09,,,,,,,,,,,,,,6461,16311,14133,11020,18127,18008.16,7734.2,3179.88,10818.38
20,N,150,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,N,145,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,N,140,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,N,135,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,S,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,S,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,S,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,S,120,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,S,125,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,S,130,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,S,135,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,S,140,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,S,145,E,,,,,4444.72,2980.47,6446.61,13809.47,7238.2,6891.21,5833.44,3789.54,2761.5,10233.91,7692.7,21203.03,14267.88,5435.2,6623.29,10675.5,8327.35,4329.01,1471.94,3510.47,5206.71,5942.44,2284.78,3630.38,3346.37,3405.55,3352.6,,5413,1025,2425,1505,,1366.99,3502,1922,1512,,,1095.28,,,1815.56,964.43,3497.16
20,S,150,E,,,,,7176.98,1783.39,,2082.42,4005.47,1346.49,,5011.77,4685.28,4350.81,2257.12,11232.97,14071.26,2656.77,946.38,5171.67,9351.69,7456.47,975.64,4558,7106,2568.04,6033.22,5028.75,1021.8,7589.84,11665.26,14000.94,15262,14039,9803,10358,2605,4705.9,27384.06,12199,10605.2,,,8547.2,14188.69,,6757.13,8683.96,
20,S,155,E,,,,817.44,6123.08,,,,9676.5,1886.27,876.55,5271.83,9139.5,3562.41,,3089.01,6456.7,2527.3,2382.17,4014.68,11443.77,4193.27,5188,13198,10768.94,7380.57,4788.76,7059,5592.33,13572.3,11567.89,7454.29,1215,927,5846,3787.18,3451,2701.95,4646.17,2572.78,2871.37,2168.48,2766.33,12705.68,10229.69,8449.52,2566.09,3069.97,1786.93
20,S,160,E,,,,,14921.89,,,,2110.11,,,10054.63,11729.24,3703.22,2968.98,1730.96,1684.76,2496.54,827.1,1753,8817.97,2555.67,1664,8069,1313,962.82,,3205,2018,6101.89,,5346.99,882,898,2354,,,1223.53,,5345.61,953.26,8396.26,5070.96,14452.85,15762.11,24573.83,7910.44,,6471.76
20,S,165,E,,,,,16223.08,3897.87,,,1098.91,,,3986.61,8758.07,6209.09,7474.21,,3155.26,4299.48,1144.61,2158.91,,,2995.08,1794,3244.55,,4632,1001,2210,4451.61,,2260,3181,4851,8734,2996,,,19490,14947.51,,,,14578.84,7514,32553.39,6631.36,10945.33,11418.04
20,S,170,E,,,,,,8129.56,974.01,,,9571.44,7919.77,22054.18,,5441.3,1175.49,1067.01,4975.02,8094.28,3165.14,1547,,,1638,14981.23,17906.63,4568,10234.71,7678.88,20157.86,22941.51,11423.08,24708.96,14497.49,14523,21950,8842,5906,25352,28084,17477,36564,22639,,26389,32015.21,102756.83,66320.11,40653.82,25275.83
20,S,175,E,,,,,,7111.35,,,5341.53,4622.19,1205.26,6342.66,,1343.03,,,4011.3,4049.58,2385.22,,,,2844.12,9823.59,11334.19,,5225.65,,,3243.41,3900.26,3485.32,,2015,952,3724,,2949,2559,7865.8,32352.34,9026.82,15520.19,19553.56,44188.96,49261.72,43619.11,43348.65,45357.12
20,S,180,W,,,,,,,,3213.33,,6390.95,1083.59,2774.93,874.71,5700.59,,3313.1,1304.39,5599.91,1812.38,,1652,1054,1191.8,,,,14594.51,1926.56,2620.66,1805.58,5710.97,3215.37,1849.68,2009.59,868.16,1667.05,897.64,997.73,,4127.73,,2551.21,4274.89,10209.2,13979.77,15537.11,17724.69,12947.36,11039.44
20,S,175,W,,,,,,,3148.72,3622.5,1657.15,9295.73,6610.29,8366.82,2785.6,3376.61,1597.41,6732.08,5958.89,11024.45,,,4627.39,1860,4604.85,13887.11,19132.26,2239,10120.66,1287.62,1433.27,4742.15,4102.29,4109.01,11260.34,14131.27,12794.74,9104.97,5208.44,972.04,2302,,,,,1193,11532.07,5070,3042.34,7255.39,29661.49
20,S,170,W,,,,,,,,,,1911.69,,,,,,13423.54,9138.83,1860,,4005.36,1960.22,4128.25,4972.99,13433.33,4828.58,,3914.53,,,,2498.46,7254.16,1553.49,2329.15,5387.84,971,,998,,,,,,904,13369,,1974.41,,
20,S,165,W,,,,,,,,,,,,,,,,3828.89,981.85,,,,,,4362.94,2473,3393.52,,2383.82,,,,2217.95,5096.61,1277.24,,944,,,,,7330,7302.56,1134,4917,1301,7720,,,,
20,S,160,W,,,,,,,,,,,,,954.27,,,2465.4,1969.55,,1436.66,,,,5495.47,,,,5740.87,,,,970.19,5984.28,958.32,,1256.32,5549.76,,,1086.49,2088.15,,,2825,1117,3109,,,1022.39,
20,S,155,W,,,,,,,,,,,,,,,,1884.29,1018.55,,3796.3,,,1919.02,2263.1,4006.31,7383,,15007.44,,,,,5221.08,4379.94,,1272.33,3648.08,3977.08,892.1,,2144.45,,,,,11561.17,23130.37,22610.47,19677.62,21036.28
20,S,150,W,,,,,,,1172.95,3786.67,910.7,,,,1145.11,,,2846.24,,3728.75,,981.97,3581.27,936.81,4685.43,,9248.42,,7955.24,1616.21,,,,8893.15,8641.1,956.01,1371.37,4975.09,,1354.24,1013.17,,,,1990.63,,18211.59,17043.32,17645.82,18678.28,17584.26
20,S,145,W,,,,,,,1055.39,3819.76,1351.29,,,,815.58,1016.07,,,,2726.29,,,,6070.17,888.06,853,13028.59,4225.38,9187.92,1646.84,,,,14511.97,3378.39,,,3148.65,,,,,,,,,,2644.21,3607.98,988.9,
20,S,140,W,,,,,,,,,,,,,3706.21,11018.42,,3757.25,,4481.39,6574.56,2627.04,2783.52,1907.64,6316.47,8567,9051,6497,10365.83,17966.26,3057.29,,,13910.23,2241.08,1018,855.37,2255.44,2462.71,1439.26,1483.29,,,,,,,,,,
20,S,135,W,,,,,,,,,,,,,7135.78,13071.03,972.6,1646.59,9987.79,9162.85,14267.86,7961.55,12908.8,24739.18,44207.89,8415.85,29677.61,11130.66,5159.04,21504.21,8569.88,3346.91,10289.53,16177.08,8483.22,1961.79,7317.18,9268.44,12703.97,3449.71,6524.88,5922.3,11694.32,14152.32,17407,2409,4256,,2063.59,13473.51,24698
25,N,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,N,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,N,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,N,120,E,,,1198.18,13832.8,5478.61,2272.95,839.31,4759.67,1546.11,4199.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,N,125,E,,,2368.08,10875.38,5897.99,6982.36,9681.71,12282.46,2700.8,6040.71,4594.62,9812.63,12859.07,11387.91,10273.38,15911.05,16336.71,27552.15,15235.81,20292.72,13827.55,21431.47,41809.08,18299.61,23861.65,81225.5,87862.85,119206.49,119236.71,149166.31,107510.21,92404.9,79846.03,192019.05,91894.02,247041.03,139947.72,232960.67,141921.43,124972.61,182813.72,112270.06,159800.25,98417.38,20917.64,15816.97,21682.61,10404.99,11819.31
25,N,130,E,,,15145.36,7489.39,22952.8,26997.17,27661.74,47657.42,26844.29,34212.84,66820.66,44573.31,65805.39,39529.86,54751.08,42412.66,63120.03,64000.58,43695.36,47819.89,46400.88,38775.5,55525.17,38275.55,35718.1,119699.76,119177.15,154821.13,148892.59,183501.11,136620.05,126996.26,119809.95,241928.09,142062.22,286431.02,185209.85,283969.92,188667.89,172315.32,236576.73,165201.8,205586.34,139705.52,81204.02,72225.85,73294.94,73350.65,93038.57
25,N,135,E,,,38951.22,35241.12,62197.36,69058.26,40407.38,36459.62,22433.36,28324.92,27996.66,41894.15,87143.93,54591.64,37105.28,31588.94,37987.38,31934.56,21506.23,20810.31,26779.58,13261.48,12148.28,20517.92,18346.62,24308.79,24893.71,33719.08,25059.85,32620.22,25315.83,24554.98,32779.08,45402.94,32307.25,45864.98,36022.9,51368.12,36607.28,30354.62,41307.35,30464.19,33693.25,27575.11,8138.23,13851.16,16371.24,33637.37,39513.96
25,N,140,E,,,30490.13,55508.03,59033.68,47391.63,22908.52,54738.19,44037.89,51666.37,57913.02,54366.56,44589.83,27981.08,19203.15,29404.52,26034.18,36491.49,68685.81,41998.96,56789.37,45930.54,37202.56,28936.47,31944.92,61594.73,68681.74,98526.22,92325.93,101009.22,76358.39,67442.11,70528.29,108205.58,89215.34,118144.09,96688.22,112184.86,72053.71,58900.39,88793.3,78943.03,92237.81,75022.69,36046.19,26986.75,36224.93,23951.58,23219.39
25,N,145,E,,,29151.7,46770.41,77343.33,33460.12,34267.17,50118.66,48495.62,48440.2,22422.92,24912.15,30780.64,16744.6,13478.54,10943.45,29790.27,44044.87,30308.77,26696.29,22824.52,14116.78,15153.5,11158.7,6873.23,26121.89,18942.09,31418.91,25584.96,27435,39052.25,26258.6,22286.47,29425.26,18456.83,44219.16,54514.85,38729.84,23149.95,18815.99,26527.79,21965.32,32514.88,28158.01,17927.68,15163.11,26813.48,12983.66,6754.44
25,N,150,E,,,34459.06,20117.58,70725.12,19732.15,33900.42,30078.14,50823.06,20625.27,37086.43,26191.15,32383.44,16678.43,22093.7,16301.41,19650.05,31008.89,36172.86,35296.38,14776.34,15098.68,7357.11,4941.93,3283.75,15628.42,18594.3,17783.94,9668.81,13215.08,10910.62,25341.48,19023,11652.45,7225.38,7559,20081,12360.5,11596.62,12501.06,8327.43,9304.69,12306,9623,13270.78,11781.8,9182.3,7195.2,4997.6
25,N,155,E,,,16622.06,11316.4,14062.78,28343.14,46065.1,16526.38,27844.59,4605.84,18384.52,12468.36,23998.16,18493.25,9172.21,8866.61,21965.27,22321.96,20764.83,35553.29,9182.61,17225.17,7644.21,15100.69,16100.62,18498.52,36057.35,56747.23,62415.88,35941.9,24212.13,47697,21328,10034,12501,27464,18474,17643,11693,8986,8522,9217,7893,7305,12235,10236.71,9651.07,3580.56,2964.85
25,N,160,E,,,5623.67,10431.34,6771.27,24510.97,8882.65,11860.02,9164.95,9978.14,8771.78,4039.78,5962.76,821.77,938.92,11740.62,5524.65,16159.56,21022.22,9656.76,10126.72,12824.5,2562.85,4722.17,5575.76,11514.03,9933.76,37745.51,26468.44,13247.49,8647.74,20295,18821,17192,35206,21045,22371,23807,15500,15043,5910,14210,13618,27716,16049,18013.92,14336.51,11044.27,16023.92
25,N,165,E,,,,1264.57,4868.92,2310.73,18893.11,,4900.99,6766.81,6955.02,17554.69,3594.72,969.5,,,6904.79,26538.48,12131.32,11427.83,11967.9,6812.35,1420.34,4700.83,5511.23,6064.85,18108.77,29812.13,32611.05,33857.1,24416.87,28187.48,23200,23561,25695,18220,21056,37401,35184,36820,16191,15679,22106,23486,7812,12007.47,14059.98,17202.54,18831.09
25,N,170,E,,,,,841.47,4407.5,27795.97,12208.43,40995.88,17478.27,26402.65,13334.57,2790.71,,,1840.41,4122.92,9454.01,17371.49,19717.03,12485.8,11212.14,7279.22,5781.13,6146.62,2754.3,7237.92,6131.88,25918.61,27032.2,14823.91,25743.97,21043,16068,22479,13978,16743,40296,31245,24701,11260,14442,17939,10319,4556,6579.92,6225,9353.09,16882.83
25,N,175,E,,,981.43,1002.52,1310.67,1383.61,6726.14,958.42,5622.16,2364.84,15717.22,14588.86,15802.44,6537,2072.96,7476.7,18024.98,18311.13,22204.07,26571.57,11123.06,9767.64,8135.66,2473.3,1099.86,,7687.32,6834.58,28434.61,17754.16,15648.3,20802,11372,7941,16850,7408,8490,18595,30147.91,30727,18799,15822,23237,7906,5305,,1351.02,1505.5,8891.57
25,N,180,W,,,3010.2,3056.82,3021.74,,3141.84,3956.39,10805.47,14414.46,13558.14,10949.02,14255.36,2091.27,3740.83,3933.42,,,,1351,3119.22,,,,1407.86,,3749.26,1361.76,4407.95,3925.44,,,,,,,,,,,,,,,,847,,,
25,N,175,W,,,,8526.76,4631.74,2430.27,840.79,3283.5,3489.64,20251.07,10420.2,2558.54,6768.35,,8598.89,974.14,,,3985.81,3148.02,6211.74,7076.81,7467.57,3350.36,,11838.41,11607.91,6496.01,13776.3,13364.74,3746.88,913,,,,2366,1920,,,,,,827,4212,2867,,,,
25,N,170,W,,,820.02,,6420.57,5968.81,2199.54,,5829.63,12683.47,12723.49,1871.04,9027.11,7656.25,5433.62,,,,868.36,842.2,812.47,,1080.32,1259.32,3136.56,3609.62,4580.27,4955.37,6281.59,7460.64,1167.38,11157.49,2145,808,6571,8584.47,12824,6477,5375,2373,2928,6178,7047,11578,1832,2636.12,1861.19,,3984.89
25,N,165,W,,,,,,5413.28,2213.39,1737.55,7615.85,6087.91,16207.3,3191.23,6137.78,5132.31,2639.16,,971.87,,1397.77,2561.87,2068.26,2004.25,,4753.08,2132.46,1171.71,3946.93,2978.48,3850.66,4131.11,1582.94,13219.19,6321.55,6150,4210,8010.15,11049,3533,4368,4315,3097,13557,5247,8210,4640,5561.38,7786.87,4564.25,4309.08
25,N,160,W,,,,,,2990.88,1040.57,,,2728.37,4508.53,,860.61,3075.92,,2351.58,,1295.28,803.01,1073.83,3212.26,3783.97,4170.44,8892.17,2435.71,2455.25,6517.51,8029.55,5065.18,14863.54,5558.24,21286.58,9311.35,9450.84,4628,3082.05,6900.73,,6289,4184,5550,7376,11132,5592,6321,4088.12,12370.74,12276.17,29367.2
25,N,155,W,,,,,,,2843.07,,,946.21,5061.22,,,,,,,4051.98,,6622.85,5537.48,6001.58,13814.9,13397.04,3498.34,1359.18,817.47,8617.37,8070.12,6469.17,1599.02,11578.73,2946.15,8650.6,1003,1792,4812.25,4491.24,3159,1487,4346,935,6593,8189,9914,37151.99,4930.24,10743.76,19013.35
25,N,150,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,N,145,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,N,140,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,N,135,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,S,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,S,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,S,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,S,120,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,S,125,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,S,130,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,S,135,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,S,140,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109.05,,,,,,,,,,,,,,,,,,,,
25,S,145,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3233.95,,,,,,,,,,,,,,,,,,,,
25,S,150,E,,,,3282.51,8131.67,,,7491.8,5833.14,3968.75,3423.65,1939.5,6865.32,1698.89,807.63,2175.08,3865.47,,2360.42,999.82,990.04,1400.44,,1676.99,3532.83,2537.98,,,,1259.8,1630.8,4717,10661,5004,4381,6075,2219,7296.79,9030.8,5762,1268,,,1472,4462.91,2334.17,1125.41,2032.97,3624.42
25,S,155,E,,,,3010.52,12921.8,4489.92,916.98,4727.77,5657.46,12394.04,2511.87,2476.77,17382.93,8660.62,2797.12,9191.19,8939.57,2657.18,5775.85,5921.18,6807.01,6941.7,24953.06,16497.67,20292.07,9410.21,1258.09,5415.85,9663.8,23316.6,16361.6,16709.45,25138,12599.34,11823.82,15359.55,10366.29,5152.8,13132.67,22262.57,17496.2,11403.15,4862.64,1717.85,922.35,3644.26,5010.21,8258.49,2631.48
25,S,160,E,,,,,7724.07,,,,4230.57,3904.81,5338.14,5352.48,4829.92,3219.39,1018.71,1154.39,3231.15,,3295.13,,6934.1,4854.52,1031,2619.5,27522.23,4010.91,2173.73,1176.92,6967.72,3381.49,7212.44,,3813,,1722.34,,1013.9,,1263.55,9140.01,16990.07,3957.79,1218.29,,1227.55,3872.7,1816.85,2030.14,6617.92
25,S,165,E,,,,,1842.34,,,912,908.36,,,1370.67,,8304.33,3501.43,,,1213,,,,2799.96,1038.43,1061.4,,6955.1,1080.2,,,,,,,,,,,1011.14,3606.25,3639.53,10522,10248.93,1801.82,,8410.32,7996.79,858.43,,20405.76
25,S,170,E,,,,,7011.53,7603.44,3584.37,,5338.39,9593.93,1779.25,4246.53,,3451.93,,1228.67,4346.65,1423.9,3664.57,,,1084,4049.14,16287.16,10506.89,,5875.89,1233.56,5026.42,3758.76,1758.37,4655.46,5657,2735,,,1949.47,,,9101.12,11269,1862.5,,1170,11349,7143,12659.26,11206.33,12442.99
